626,487
628,485
628,850
635,561
636,323
636,487
636,626
639,110
639,186
639,245
639,382
639,719
645,60
646,216
649,186
649,212
649,245
649,319
649,323
649,487
649,652
649,808
650,185
650,186
651,185
651,186
652,60
652,185
652,323
652,487
652,626
652,639
653,38
653,45
653,81
653,110
653,212
653,238
653,380
653,382
653,490
653,547
653,719
653,720
655,312
658,658
659,659
663,18
663,185
663,487
673,328
673,487
673,490
673,569
673,626
673,808
674,235
677,39
677,48
677,49
677,64
677,542
677,721
683,235
686,364
690,38
690,45
690,238
690,344
690,719
690,720
691,618
695,327
695,328
695,490
696,126
697,127
698,128
699,129
700,130
701,131
702,132
703,133
704,134
705,135
706,136
707,137
708,138
709,139
710,140
711,141
712,142
713,18
713,38
713,45
713,49
713,110
713,185
713,186
713,238
713,319
713,324
713,344
713,355
713,382
713,528
713,547
713,652
713,719
713,752
715,144
716,145
717,8
717,18
717,38
717,45
717,47
717,185
717,238
717,324
717,344
717,355
717,431
717,652
717,719
717,720
718,721
725,18
725,185
725,487
728,714
732,212
732,487
732,547
733,487
737,18
737,185
737,618
742,185
742,186
742,487
751,321
751,487
754,754
755,755
759,348
763,765
764,242
765,242
769,323
769,752
774,18
774,185
774,487
776,239
776,406
776,485
777,842
778,252
780,696
781,697
782,698
783,699
784,700
785,701
786,702
787,703
788,704
789,705
790,706
791,707
792,708
793,709
794,710
795,711
796,712
797,715
798,716
800,245
800,487
801,39
803,406
803,485
803,850
804,152
804,406
804,485
805,18
805,185
805,618
806,431
808,245
808,547
808,569
808,626
809,186
809,245
809,320
809,487
809,547
809,626
811,212
811,245
811,323
811,382
811,547
811,808
813,95
814,95
816,561
817,186
817,245
817,382
820,8
820,18
820,185
820,186
820,487
821,7
821,8
821,18
821,185
821,186
821,487
821,618
827,686
830,542
833,252
834,18
834,185
834,609
834,618
835,836
836,154
836,765
851,309
855,323
855,371
862,147
862,185
862,382
862,429
862,487
862,628
862,646
862,649
862,739
862,818
872,185
873,185
874,148
875,148
884,185
885,185
902,186
902,212
902,245
902,309
902,321
902,416
902,551
902,636
902,808
904,185
2000,2001
2001,2002
2001,2003
